date,symbol,company_name,index_membership,sector,industry,market_cap,market_cap_category,current_price,open,high,low,close,high_52w,low_52w,high_30d,low_30d,close_30d,price_6m_ago,price_12m_ago,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,sma_10,sma_20,sma_50,sma_200,ema_10,ema_20,ema_50,rsi_daily,rsi_weekly,rsi_monthly,adx,di_plus,di_minus,volume,avg_vol_20d,avg_vol_50d,vwap,vwap_20d,vwap_50d,pct_change,atr_14,atr_pct,ha_high,ha_low,ha_close,supertrend,macd_line,macd_signal,macd_hist,psar,bb_upper,bb_lower,stoch,ttm_net_profit,net_profit_yearly,eps,quarterly_net_profit,quarterly_variance,above_sma50,sma50_gt_200,above_st,wk_hi_high,wk_hi_low,dist_sma50,vol_ratio,value_cr,delivery_pct,consol_range,breakout_setup,bk_trigger,upcoming_events,upcoming_event_type,in_master_shortlist,rs_vs_nifty,fii_sector_flow,asm_flag,fo_ban_flag,created_at,kite_price,predicted_regime,compute_meta,price_location
2026-04-27,MOTHERSON,Samvardhana Motherson International Ltd.,"Nifty200,Nifty500",auto,auto ancillaries,132669,largecap,127.93,126.13,128.54,125.44,127.93,135.7288,87.08,132.99,102.82,123.03,107.31,90.49,3.8477,20.367764330612626,18.357933579335793,19.56015282825461,39.38556746601836,125.1,118.34,121.97,111.15,124.63,121.68,119.92,58.97,59.82,59.09,25.8,32.16,16.09,11628991,25582913,22989263.0,127.16,109.79,122.35,1.77,4.71,3.6817,128.54,125.44,127.01,113.63,2.87,1.46,1.41,118.78,134.53,102.16,48.64,3639.37,3703.36,5.89,1056.35,0.0,True,True,True,True,False,4.8864,0.4546,149.19995453,42.24,25.58839743861585,False,False,,,False,13.3054,,False,False,2026-04-27T14:36:48.93847+00:00,,,"{""computed_at"": ""2026-04-27T23:04:55.764851+05:30"", ""mode"": ""hybrid"", ""compute_always"": [""pct_change""], ""computed_match"": [""sma_200"", ""high_52w"", ""vol_ratio"", ""atr_pct"", ""current_price"", ""dist_sma50"", ""above_sma50"", ""sma50_gt_200"", ""above_st"", ""ret_1w"", ""close_30d"", ""low_30d"", ""high_30d"", ""wk_hi_high"", ""bk_trigger"", ""breakout_setup"", ""in_master_shortlist"", ""index_membership"", ""company_name"", ""open"", ""high"", ""low"", ""close"", ""adx"", ""di_plus"", ""di_minus"", ""avg_vol_20d"", ""avg_vol_50d"", ""vwap"", ""macd_hist"", ""psar"", ""bb_upper"", ""bb_lower"", ""stoch"", ""net_profit_yearly"", ""market_cap_category"", ""quarterly_net_profit"", ""quarterly_variance"", ""sma_10"", ""sma_20"", ""sma_50"", ""ema_10"", ""ema_20"", ""ema_50"", ""rsi_daily"", ""rsi_weekly"", ""rsi_monthly"", ""volume"", ""vwap_20d"", ""vwap_50d"", ""atr_14"", ""ha_high"", ""ha_low"", ""ha_close"", ""supertrend"", ""macd_line"", ""macd_signal"", ""ttm_net_profit"", ""eps"", ""market_cap"", ""sector"", ""industry"", ""rs_vs_nifty"", ""date"", ""symbol""], ""computed_only"": [], ""sheet_always"": [], ""diverged"": {""low_52w"": {""computed"": 102.82, ""sheet"": 87.08, ""delta_pct"": 18.08, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 18.1% (normal tolerance)""}, ""price_location"": {""computed"": 76.3, ""sheet"": 83.25, ""delta_pct"": 8.35, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 8.3% (normal tolerance)""}, ""ret_1m"": {""computed"": 15.4747, ""sheet"": 20.3678, ""delta_pct"": 24.02, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 24.0% (wide tolerance)""}, ""consol_range"": {""computed"": 29.3425, ""sheet"": 25.5884, ""delta_pct"": 14.67, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 14.7% (wide tolerance)""}, ""wk_hi_low"": {""computed"": true, ""sheet"": false, ""delta_pct"": 100.0, ""type"": ""bool_mismatch"", ""trust"": ""RECONCILE"", ""action"": ""investigate \u2014 field formula may differ""}}, ""summary"": {""compute_always"": 1, ""computed_match"": 65, ""computed_only"": 0, ""sheet_always"": 0, ""diverged"": 5}}",83.25
2026-04-27,RRKABEL,R R Kabel Ltd.,Nifty500,industrials,cables - power,16314,midcap,1508.5,1460.0,1515.9,1451.8,1508.5,1578.2,960.3,1520.0,1281.3,1455.6,1254.1,977.2,2.6749,14.945672821214195,11.926605504587151,20.62833904792283,49.40646745804338,1446.54,1396.16,1422.38,1367.64,1446.22,1424.9,1417.82,62.72,56.71,54.08,14.55,30.28,19.82,276399,226829,241775.0,1496.73,1340.25,1466.58,4.58,54.13,3.5883,1515.9,1437.56,1484.05,1322.44,19.39,6.85,12.55,1517.6,1520.62,1271.7,25.51,453.41,302.99,27.56,132.41,0.0,True,True,True,False,True,6.0546,1.2185,41.81364072,50.13,18.6295,True,False,"R R KABEL LIMITED has informed the Exchange that the meeting of the Board of Directors of the Company is scheduled on 30/04/2026, inter alia, to consider and approve the Audited Standalone and Consoli",Financial Results/Dividend,False,9.5383,,False,False,2026-04-27T14:36:48.93847+00:00,,,"{""computed_at"": ""2026-04-27T23:04:55.764851+05:30"", ""mode"": ""hybrid"", ""compute_always"": [""pct_change""], ""computed_match"": [""sma_200"", ""high_52w"", ""vol_ratio"", ""atr_pct"", ""current_price"", ""dist_sma50"", ""above_sma50"", ""sma50_gt_200"", ""above_st"", ""ret_1w"", ""close_30d"", ""low_30d"", ""high_30d"", ""consol_range"", ""wk_hi_high"", ""wk_hi_low"", ""bk_trigger"", ""upcoming_events"", ""upcoming_event_type"", ""in_master_shortlist"", ""index_membership"", ""company_name"", ""open"", ""high"", ""low"", ""close"", ""adx"", ""di_plus"", ""di_minus"", ""avg_vol_20d"", ""avg_vol_50d"", ""vwap"", ""macd_hist"", ""psar"", ""bb_upper"", ""bb_lower"", ""stoch"", ""net_profit_yearly"", ""market_cap_category"", ""quarterly_net_profit"", ""quarterly_variance"", ""sma_10"", ""sma_20"", ""sma_50"", ""ema_10"", ""ema_20"", ""ema_50"", ""rsi_daily"", ""rsi_weekly"", ""rsi_monthly"", ""volume"", ""vwap_20d"", ""vwap_50d"", ""atr_14"", ""ha_high"", ""ha_low"", ""ha_close"", ""supertrend"", ""macd_line"", ""macd_signal"", ""ttm_net_profit"", ""eps"", ""market_cap"", ""sector"", ""industry"", ""rs_vs_nifty"", ""date"", ""symbol""], ""computed_only"": [], ""sheet_always"": [], ""diverged"": {""low_52w"": {""computed"": 1281.3, ""sheet"": 960.3, ""delta_pct"": 33.43, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 33.4% (normal tolerance)""}, ""price_location"": {""computed"": 76.52, ""sheet"": 89.08, ""delta_pct"": 14.1, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 14.1% (normal tolerance)""}, ""ret_1m"": {""computed"": 11.7076, ""sheet"": 14.9457, ""delta_pct"": 21.67, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 21.7% (wide tolerance)""}, ""breakout_setup"": {""computed"": false, ""sheet"": true, ""delta_pct"": 100.0, ""type"": ""bool_mismatch"", ""trust"": ""RECONCILE"", ""action"": ""investigate \u2014 field formula may differ""}}, ""summary"": {""compute_always"": 1, ""computed_match"": 68, ""computed_only"": 0, ""sheet_always"": 0, ""diverged"": 4}}",89.08
2026-04-27,UNIONBANK,Union Bank of India,,bank,banks - public sector,135114,largecap,176.1,177.2,178.8,175.36,176.1,205.49,114.5,197.13,163.08,186.3,142.85,129.3,-6.9681,4.39553920987068,1.8637494935463295,23.199159957997907,37.045630317092005,185.83,181.37,183.8,156.73,183.0,182.64,180.36,44.06,53.57,61.33,15.32,23.62,28.98,17230436,22656858,18915568.0,176.69,173.6,180.82,-0.508,7.22,4.0999,183.5,175.36,176.87,174.32,0.704,1.35,-0.641,196.22,197.43,165.31,-28.12,18780.61,3.42,1.73,5503.61,0.0,False,True,True,True,False,-4.1893,0.7605,303.23844316400005,44.11,18.905638377613048,False,False,,,False,-0.8576,,False,False,2026-04-27T14:36:48.93847+00:00,,,"{""computed_at"": ""2026-04-27T23:04:55.764851+05:30"", ""mode"": ""hybrid"", ""compute_always"": [""pct_change""], ""computed_match"": [""sma_200"", ""high_52w"", ""vol_ratio"", ""atr_pct"", ""current_price"", ""dist_sma50"", ""above_sma50"", ""sma50_gt_200"", ""above_st"", ""ret_1w"", ""close_30d"", ""low_30d"", ""high_30d"", ""wk_hi_high"", ""wk_hi_low"", ""bk_trigger"", ""breakout_setup"", ""in_master_shortlist"", ""index_membership"", ""open"", ""high"", ""low"", ""close"", ""adx"", ""di_plus"", ""di_minus"", ""avg_vol_20d"", ""avg_vol_50d"", ""vwap"", ""macd_hist"", ""psar"", ""bb_upper"", ""bb_lower"", ""stoch"", ""net_profit_yearly"", ""market_cap_category"", ""quarterly_net_profit"", ""quarterly_variance"", ""sma_10"", ""sma_20"", ""sma_50"", ""ema_10"", ""ema_20"", ""ema_50"", ""rsi_daily"", ""rsi_weekly"", ""rsi_monthly"", ""volume"", ""vwap_20d"", ""vwap_50d"", ""atr_14"", ""ha_high"", ""ha_low"", ""ha_close"", ""supertrend"", ""macd_line"", ""macd_signal"", ""ttm_net_profit"", ""eps"", ""market_cap"", ""sector"", ""industry"", ""rs_vs_nifty"", ""date"", ""symbol""], ""computed_only"": [], ""sheet_always"": [], ""diverged"": {""low_52w"": {""computed"": 163.08, ""sheet"": 114.5, ""delta_pct"": 42.43, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 42.4% (normal tolerance)""}, ""price_location"": {""computed"": 30.7, ""sheet"": 67.7, ""delta_pct"": 54.65, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 54.6% (normal tolerance)""}, ""ret_1m"": {""computed"": 1.3117, ""sheet"": 4.3955, ""delta_pct"": 70.16, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 70.2% (wide tolerance)""}, ""consol_range"": {""computed"": 20.8793, ""sheet"": 18.9056, ""delta_pct"": 10.44, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 10.4% (wide tolerance)""}}, ""summary"": {""compute_always"": 1, ""computed_match"": 65, ""computed_only"": 0, ""sheet_always"": 0, ""diverged"": 4}}",67.7
2026-04-27,JIOFIN,Jio Financial Services Ltd.,"Nifty200,Nifty500",financials,finance & investments,156115,largecap,253.64,247.1,254.7,247.02,253.64,338.6,223.3,254.7,223.3,236.0,309.05,258.14,6.9534,12.605042016806722,0.6722024515618763,-17.618508331985115,-4.276749050902606,242.39,238.94,245.07,289.24,243.62,241.67,247.13,58.64,44.32,47.79,17.68,28.27,21.47,25870371,27798278,19202550.0,250.78,231.21,269.97,3.22,8.2,3.2329,254.7,245.0,250.62,226.21,1.01,-1.0,2.02,230.26,252.6,225.29,26.06,1560.9,1612.59,2.54,272.22,0.0,True,False,True,True,False,3.497,0.9306,658.6596456599999,38.06,14.0618,False,False,,,False,6.8294,,False,False,2026-04-27T14:36:48.93847+00:00,,,"{""computed_at"": ""2026-04-27T23:04:55.764851+05:30"", ""mode"": ""hybrid"", ""compute_always"": [""pct_change""], ""computed_match"": [""sma_200"", ""low_52w"", ""vol_ratio"", ""atr_pct"", ""current_price"", ""dist_sma50"", ""above_sma50"", ""sma50_gt_200"", ""above_st"", ""ret_1w"", ""close_30d"", ""low_30d"", ""high_30d"", ""consol_range"", ""wk_hi_high"", ""wk_hi_low"", ""bk_trigger"", ""breakout_setup"", ""in_master_shortlist"", ""index_membership"", ""company_name"", ""open"", ""high"", ""low"", ""close"", ""adx"", ""di_plus"", ""di_minus"", ""avg_vol_20d"", ""avg_vol_50d"", ""vwap"", ""macd_hist"", ""psar"", ""bb_upper"", ""bb_lower"", ""stoch"", ""net_profit_yearly"", ""market_cap_category"", ""quarterly_net_profit"", ""quarterly_variance"", ""sma_10"", ""sma_20"", ""sma_50"", ""ema_10"", ""ema_20"", ""ema_50"", ""rsi_daily"", ""rsi_weekly"", ""rsi_monthly"", ""volume"", ""vwap_20d"", ""vwap_50d"", ""atr_14"", ""ha_high"", ""ha_low"", ""ha_close"", ""supertrend"", ""macd_line"", ""macd_signal"", ""ttm_net_profit"", ""eps"", ""market_cap"", ""sector"", ""industry"", ""rs_vs_nifty"", ""date"", ""symbol""], ""computed_only"": [], ""sheet_always"": [], ""diverged"": {""high_52w"": {""computed"": 274.35, ""sheet"": 338.6, ""delta_pct"": 18.98, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 19.0% (normal tolerance)""}, ""price_location"": {""computed"": 59.43, ""sheet"": 26.31, ""delta_pct"": 125.88, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 125.9% (normal tolerance)""}, ""ret_1m"": {""computed"": 8.9987, ""sheet"": 12.605, ""delta_pct"": 28.61, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 28.6% (wide tolerance)""}}, ""summary"": {""compute_always"": 1, ""computed_match"": 67, ""computed_only"": 0, ""sheet_always"": 0, ""diverged"": 3}}",26.31
2026-04-27,JKTYRE,JK Tyre & Industries Ltd.,Nifty500,auto,tyres,11453,midcap,404.85,398.0,406.85,396.1,404.85,611.9,301.5,451.0,376.6,447.45,420.95,309.45,-3.3886,3.30315010840454,-20.283436669619135,-3.789048580591514,28.615285183389894,418.32,410.74,457.43,427.3,414.08,418.02,440.78,42.9,43.32,52.52,19.53,20.6,29.5,1155283,1270609,1666330.0,401.57,402.6,565.36,1.9,15.6,3.8533,415.13,396.1,401.45,442.2,-8.01,-10.06,2.05,440.59,441.2,380.29,-39.59,688.86,517.45,18.82,241.78,0.0,False,True,False,False,False,-11.4947,0.9092,46.7889615,39.94,19.7557,False,False,,,False,-0.461,,False,False,2026-04-27T14:36:48.93847+00:00,,,"{""computed_at"": ""2026-04-27T23:04:55.764851+05:30"", ""mode"": ""hybrid"", ""compute_always"": [""pct_change""], ""computed_match"": [""sma_200"", ""high_52w"", ""vol_ratio"", ""atr_pct"", ""current_price"", ""dist_sma50"", ""above_sma50"", ""sma50_gt_200"", ""above_st"", ""ret_1w"", ""close_30d"", ""low_30d"", ""high_30d"", ""consol_range"", ""wk_hi_high"", ""wk_hi_low"", ""bk_trigger"", ""breakout_setup"", ""in_master_shortlist"", ""index_membership"", ""company_name"", ""open"", ""high"", ""low"", ""close"", ""adx"", ""di_plus"", ""di_minus"", ""avg_vol_20d"", ""avg_vol_50d"", ""vwap"", ""macd_hist"", ""psar"", ""bb_upper"", ""bb_lower"", ""stoch"", ""net_profit_yearly"", ""market_cap_category"", ""quarterly_net_profit"", ""quarterly_variance"", ""sma_10"", ""sma_20"", ""sma_50"", ""ema_10"", ""ema_20"", ""ema_50"", ""rsi_daily"", ""rsi_weekly"", ""rsi_monthly"", ""volume"", ""vwap_20d"", ""vwap_50d"", ""atr_14"", ""ha_high"", ""ha_low"", ""ha_close"", ""supertrend"", ""macd_line"", ""macd_signal"", ""ttm_net_profit"", ""eps"", ""market_cap"", ""sector"", ""industry"", ""rs_vs_nifty"", ""date"", ""symbol""], ""computed_only"": [], ""sheet_always"": [], ""diverged"": {""low_52w"": {""computed"": 376.6, ""sheet"": 301.5, ""delta_pct"": 24.91, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 24.9% (normal tolerance)""}, ""price_location"": {""computed"": 12.01, ""sheet"": 33.3, ""delta_pct"": 63.93, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 63.9% (normal tolerance)""}, ""ret_1m"": {""computed"": 1.7083, ""sheet"": 3.3032, ""delta_pct"": 48.28, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 48.3% (wide tolerance)""}}, ""summary"": {""compute_always"": 1, ""computed_match"": 67, ""computed_only"": 0, ""sheet_always"": 0, ""diverged"": 3}}",33.3
2026-04-27,KAYNES,Kaynes Technology India Ltd.,Nifty500,consumer discretionary,electronics - components,28602,largecap,4194.1,4300.0,4315.0,4175.8,4194.1,7705.0,3347.0,4476.2,3347.0,4458.9,6704.0,5919.6,-0.1799838961777156,23.617913599436903,24.73366477272727,-37.127088305489266,-27.359956753834723,4208.94,3952.21,3853.8,5197.59,4185.74,4041.15,3943.42,58.68,47.08,48.83,18.04,31.03,22.75,1323534,1581575,1453337.0,4237.52,3492.12,3893.53,-1.7,161.27,3.8452,4341.74,4175.8,4246.23,3939.94,162.58,124.72,37.86,4097.61,4553.14,3351.28,67.6,388.86,286.2,45.79,78.2,0.0,True,False,True,True,True,8.8302,0.8368,557.869581,27.8,28.867982411289496,False,False,,,False,17.1745,,False,False,2026-04-27T14:36:48.93847+00:00,,,"{""computed_at"": ""2026-04-27T23:04:55.764851+05:30"", ""mode"": ""hybrid"", ""compute_always"": [""pct_change""], ""computed_match"": [""sma_200"", ""low_52w"", ""vol_ratio"", ""atr_pct"", ""current_price"", ""dist_sma50"", ""above_sma50"", ""sma50_gt_200"", ""above_st"", ""low_30d"", ""high_30d"", ""wk_hi_high"", ""wk_hi_low"", ""bk_trigger"", ""breakout_setup"", ""in_master_shortlist"", ""index_membership"", ""company_name"", ""open"", ""high"", ""low"", ""close"", ""adx"", ""di_plus"", ""di_minus"", ""avg_vol_20d"", ""avg_vol_50d"", ""vwap"", ""macd_hist"", ""psar"", ""bb_upper"", ""bb_lower"", ""stoch"", ""net_profit_yearly"", ""market_cap_category"", ""quarterly_net_profit"", ""quarterly_variance"", ""sma_10"", ""sma_20"", ""sma_50"", ""ema_10"", ""ema_20"", ""ema_50"", ""rsi_daily"", ""rsi_weekly"", ""rsi_monthly"", ""volume"", ""vwap_20d"", ""vwap_50d"", ""atr_14"", ""ha_high"", ""ha_low"", ""ha_close"", ""supertrend"", ""macd_line"", ""macd_signal"", ""ttm_net_profit"", ""eps"", ""market_cap"", ""sector"", ""industry"", ""rs_vs_nifty"", ""date"", ""symbol""], ""computed_only"": [], ""sheet_always"": [], ""diverged"": {""high_52w"": {""computed"": 4476.2002, ""sheet"": 7705.0, ""delta_pct"": 41.91, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 41.9% (normal tolerance)""}, ""price_location"": {""computed"": 75.02, ""sheet"": 20.39, ""delta_pct"": 267.93, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 267.9% (normal tolerance)""}, ""ret_1w"": {""computed"": -0.6749, ""sheet"": -0.18, ""delta_pct"": 274.98, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 275.0% (wide tolerance)""}, ""ret_1m"": {""computed"": 19.3438, ""sheet"": 23.6179, ""delta_pct"": 18.1, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 18.1% (wide tolerance)""}, ""close_30d"": {""computed"": 3841.6, ""sheet"": 4458.9, ""delta_pct"": 13.84, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 13.8% (wide tolerance)""}, ""consol_range"": {""computed"": 33.7377, ""sheet"": 28.868, ""delta_pct"": 16.87, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 16.9% (wide tolerance)""}}, ""summary"": {""compute_always"": 1, ""computed_match"": 64, ""computed_only"": 0, ""sheet_always"": 0, ""diverged"": 6}}",20.39
2026-04-27,PATANJALI,Patanjali Foods Ltd.,"Nifty200,Nifty500",fmcg,solvent extraction,50373,largecap,466.5,465.2,472.0,462.9,466.5,663.0,450.6,504.5,450.6,500.1,593.6,654.4,1.501142173392811,0.7014893157781144,-8.787878787878789,-21.40330188679246,-28.911980440097796,465.66,467.52,490.24,554.43,466.68,469.97,486.28,45.25,32.42,42.6,23.45,16.15,25.87,1626324,2212756,2000958.0,467.67,470.93,513.49,0.767,11.31,2.4244,472.0,462.9,466.65,498.4,-5.97,-7.71,1.75,474.84,479.47,455.56,24.79,1649.02,1300.3,35.92,623.63,0.0,False,False,False,True,True,-4.8425,0.735,75.87614622000001,30.12,10.5996,False,False,,,False,-3.5018,,False,False,2026-04-27T14:36:48.93847+00:00,,,"{""computed_at"": ""2026-04-27T23:04:55.764851+05:30"", ""mode"": ""hybrid"", ""compute_always"": [""pct_change""], ""computed_match"": [""sma_200"", ""low_52w"", ""vol_ratio"", ""atr_pct"", ""current_price"", ""dist_sma50"", ""above_sma50"", ""sma50_gt_200"", ""above_st"", ""close_30d"", ""low_30d"", ""high_30d"", ""wk_hi_high"", ""wk_hi_low"", ""bk_trigger"", ""breakout_setup"", ""in_master_shortlist"", ""index_membership"", ""company_name"", ""open"", ""high"", ""low"", ""close"", ""adx"", ""di_plus"", ""di_minus"", ""avg_vol_20d"", ""avg_vol_50d"", ""vwap"", ""macd_hist"", ""psar"", ""bb_upper"", ""bb_lower"", ""stoch"", ""net_profit_yearly"", ""market_cap_category"", ""quarterly_net_profit"", ""quarterly_variance"", ""sma_10"", ""sma_20"", ""sma_50"", ""ema_10"", ""ema_20"", ""ema_50"", ""rsi_daily"", ""rsi_weekly"", ""rsi_monthly"", ""volume"", ""vwap_20d"", ""vwap_50d"", ""atr_14"", ""ha_high"", ""ha_low"", ""ha_close"", ""supertrend"", ""macd_line"", ""macd_signal"", ""ttm_net_profit"", ""eps"", ""market_cap"", ""sector"", ""industry"", ""rs_vs_nifty"", ""date"", ""symbol""], ""computed_only"": [], ""sheet_always"": [], ""diverged"": {""high_52w"": {""computed"": 540.3, ""sheet"": 663.0, ""delta_pct"": 18.51, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 18.5% (normal tolerance)""}, ""price_location"": {""computed"": 17.73, ""sheet"": 7.49, ""delta_pct"": 136.72, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 136.7% (normal tolerance)""}, ""ret_1w"": {""computed"": 1.8702, ""sheet"": 1.5011, ""delta_pct"": 24.59, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 24.6% (wide tolerance)""}, ""ret_1m"": {""computed"": -1.3325, ""sheet"": 0.7015, ""delta_pct"": 289.95, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 289.9% (wide tolerance)""}, ""consol_range"": {""computed"": 11.9618, ""sheet"": 10.5996, ""delta_pct"": 12.85, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 12.8% (wide tolerance)""}}, ""summary"": {""compute_always"": 1, ""computed_match"": 65, ""computed_only"": 0, ""sheet_always"": 0, ""diverged"": 5}}",7.49
2026-04-27,GODREJPROP,Godrej Properties Ltd.,"Nifty200,Nifty500",realty,construction,53295,largecap,1828.2,1784.0,1842.4,1778.1,1828.2,2506.5,1434.0,1849.0,1434.0,1675.4,2278.8,2152.4,3.8927,21.693828479829016,18.21956916688294,-20.045638055116733,-17.115777736480208,1773.84,1680.01,1699.43,1963.84,1767.04,1721.46,1715.69,64.16,50.5,45.85,18.1,28.62,20.09,1096981,1166224,1284474.0,1821.04,1536.71,1796.87,3.32,62.88,3.4394,1842.4,1778.1,1808.17,1641.31,45.79,27.56,18.22,1729.13,1910.5,1449.51,57.08,1573.7,1226.48,46.13,211.2,0.0,True,False,True,True,True,7.5772,0.9406,199.8699382,47.92,25.281754492841912,False,False,"To consider and approve the financial results for the period ended March 31, 2026, dividend and Fund Raising",Financial Results/Dividend/Fund Raising,False,16.5065,,False,False,2026-04-27T14:36:48.93847+00:00,,,"{""computed_at"": ""2026-04-27T23:04:55.764851+05:30"", ""mode"": ""hybrid"", ""compute_always"": [""pct_change""], ""computed_match"": [""sma_200"", ""low_52w"", ""vol_ratio"", ""atr_pct"", ""current_price"", ""dist_sma50"", ""above_sma50"", ""sma50_gt_200"", ""above_st"", ""ret_1w"", ""close_30d"", ""low_30d"", ""high_30d"", ""wk_hi_high"", ""wk_hi_low"", ""bk_trigger"", ""breakout_setup"", ""upcoming_events"", ""upcoming_event_type"", ""in_master_shortlist"", ""index_membership"", ""company_name"", ""open"", ""high"", ""low"", ""close"", ""adx"", ""di_plus"", ""di_minus"", ""avg_vol_20d"", ""avg_vol_50d"", ""vwap"", ""macd_hist"", ""psar"", ""bb_upper"", ""bb_lower"", ""stoch"", ""net_profit_yearly"", ""market_cap_category"", ""quarterly_net_profit"", ""quarterly_variance"", ""sma_10"", ""sma_20"", ""sma_50"", ""ema_10"", ""ema_20"", ""ema_50"", ""rsi_daily"", ""rsi_weekly"", ""rsi_monthly"", ""volume"", ""vwap_20d"", ""vwap_50d"", ""atr_14"", ""ha_high"", ""ha_low"", ""ha_close"", ""supertrend"", ""macd_line"", ""macd_signal"", ""ttm_net_profit"", ""eps"", ""market_cap"", ""sector"", ""industry"", ""rs_vs_nifty"", ""date"", ""symbol""], ""computed_only"": [], ""sheet_always"": [], ""diverged"": {""high_52w"": {""computed"": 1894.4, ""sheet"": 2506.5, ""delta_pct"": 24.42, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 24.4% (normal tolerance)""}, ""price_location"": {""computed"": 85.62, ""sheet"": 36.76, ""delta_pct"": 132.92, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 132.9% (normal tolerance)""}, ""ret_1m"": {""computed"": 18.6758, ""sheet"": 21.6938, ""delta_pct"": 13.91, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 13.9% (wide tolerance)""}, ""consol_range"": {""computed"": 28.94, ""sheet"": 25.2818, ""delta_pct"": 14.47, ""trust"": ""RECONCILE"", ""action"": ""investigate compute formula \u2014 delta 14.5% (wide tolerance)""}}, ""summary"": {""compute_always"": 1, ""computed_match"": 68, ""computed_only"": 0, ""sheet_always"": 0, ""diverged"": 4}}",36.76
